system:index,DistanceToLine,NDVI,ProximityFactor,RiskLabel,RiskScore,Vegetation,VegetationFactor,latitude,longitude,.geo
748,2047.8769494283586,0.37547741340708546,0.3591775391503669,0,0.20836594143764858,1,0.1078248762958364,26.01354874482572,79.92719816265657,"{""type"":""MultiPoint"",""coordinates"":[]}"
749,2184.9713956937744,0.44009645949797216,0.33538179892153064,0,0.25423539913830273,1,0.20013779928281739,25.937461440260797,80.37222355440939,"{""type"":""MultiPoint"",""coordinates"":[]}"
751,2522.102297687388,0.4210263078923677,0.2833560205495502,0,0.2170792435561353,1,0.17289472556052535,25.94410897336328,80.35641320540888,"{""type"":""MultiPoint"",""coordinates"":[]}"
752,513.5172830587107,0.4279105628373169,0.7735548952624428,1,0.4190595833941059,1,0.18272937548188128,26.01633352220649,80.17189924605073,"{""type"":""MultiPoint"",""coordinates"":[]}"
753,1496.4290828502365,0.3478454020435362,0.4732106970211639,0,0.2302946234172109,1,0.06835057434790888,25.931891885499258,80.39324413205777,"{""type"":""MultiPoint"",""coordinates"":[]}"
754,836.7795408588812,0.42683996491507853,0.6581056682993498,1,0.3719622372469501,1,0.18119994987868365,26.016603016791727,80.13668528691325,"{""type"":""MultiPoint"",""coordinates"":[]}"
757,101.9803902718557,0.49547218628719275,0.9502879879313,1,0.5476627834186852,1,0.2792459804102754,26.021903076968034,80.13048691145282,"{""type"":""MultiPoint"",""coordinates"":[]}"
758,1036.9667304209909,0.284640171858217,0.5954229026145794,0,0.23816916104583177,0,0.0,26.01633352220649,79.99079888477223,"{""type"":""MultiPoint"",""coordinates"":[]}"
760,2122.4985276791126,0.35555555555555557,0.3460232658515505,0,0.18602835395966785,1,0.0793650793650794,26.04516944282673,80.19211133994342,"{""type"":""MultiPoint"",""coordinates"":[]}"
765,1840.9236811991964,0.2816753926701571,0.3983350313064922,0,0.1593340125225969,0,0.0,26.04247449697437,80.2250795108706,"{""type"":""MultiPoint"",""coordinates"":[]}"
766,345.2535300326414,0.45769897860859515,0.841451615422927,1,0.4717511992622524,1,0.22528425515513598,26.022352234610093,80.22454052170013,"{""type"":""MultiPoint"",""coordinates"":[]}"
767,350.5709628591621,0.3428007889546351,0.8392174055833166,1,0.3723733527658711,1,0.061143984220907326,26.024867517405628,79.9672630243283,"{""type"":""MultiPoint"",""coordinates"":[]}"
768,1675.0522379914005,0.4383478436930553,0.4327798460354266,0,0.29169580443678944,1,0.19763977670436472,26.01247076648478,79.9717546007489,"{""type"":""MultiPoint"",""coordinates"":[]}"
773,58.309518948453004,0.42932312843817266,0.9712661401976614,1,0.4993548518832126,1,0.18474732634024668,25.969171969790217,80.3498555038348,"{""type"":""MultiPoint"",""coordinates"":[]}"
774,2228.1157959136685,0.3983931947069943,0.32822435412116385,0,0.2156267656830321,1,0.1405617067242776,25.994414629273976,80.33934521501061,"{""type"":""MultiPoint"",""coordinates"":[]}"
776,278.92651361962703,0.490787269681742,0.8698249827620175,1,0.5114619385463002,1,0.2725532424024886,25.96647702393786,80.34778937868133,"{""type"":""MultiPoint"",""coordinates"":[]}"
777,1229.8373876248843,0.4330455654059077,0.5406848545464068,0,0.3303129978807694,1,0.19006509343701106,26.035916795400297,80.06544888488257,"{""type"":""MultiPoint"",""coordinates"":[]}"
784,2010.0,0.29870718983896577,0.3660446348040154,0,0.14641785392160617,0,0.0,26.041037192519777,80.03912824705786,"{""type"":""MultiPoint"",""coordinates"":[]}"
787,3521.4201680572,0.32180652854374714,0.17192274087695528,0,0.08746040653113682,1,0.031152183633924503,25.98641962324531,80.2602934700081,"{""type"":""MultiPoint"",""coordinates"":[]}"
789,2183.048327454067,0.44482225656877905,0.33570443505233794,0,0.2584151367941744,1,0.20688893795539867,26.038162583610596,80.25679004040002,"{""type"":""MultiPoint"",""coordinates"":[]}"
790,1930.3885619221846,0.3963563333811505,0.3809091891467892,0,0.2349548185568447,1,0.13765190483021503,26.01813015277473,79.91507090632096,"{""type"":""MultiPoint"",""coordinates"":[]}"
793,3500.185709358862,0.46637441466573676,0.17375780847574812,0,0.21210976453235936,1,0.23767773523676683,25.97222624175622,80.40986296481398,"{""type"":""MultiPoint"",""coordinates"":[]}"
794,2931.0237119477556,0.5733901850036879,0.23095974309261363,0,0.32671834152592083,1,0.3905574071481256,26.007889358535767,79.92971344545211,"{""type"":""MultiPoint"",""coordinates"":[]}"
795,186.81541692269406,0.420235878336437,0.910822074717966,1,0.467388154175561,1,0.1717655404806243,26.022531897666916,80.06248444444498,"{""type"":""MultiPoint"",""coordinates"":[]}"
798,1383.6184445142383,0.42982626106051797,0.5006694268841784,0,0.3115474230912582,1,0.1854660872293114,26.016513185263314,79.95729172467458,"{""type"":""MultiPoint"",""coordinates"":[]}"
799,2080.793118020146,0.31423969396486634,0.35331454410829705,0,0.1535312696132043,1,0.020342419949809076,26.039150730423128,80.11817999206038,"{""type"":""MultiPoint"",""coordinates"":[]}"
800,1755.135322418189,0.40154956561554866,0.4157930322271502,0,0.25335969770418754,1,0.1450708080222124,26.040228708764072,80.06239461291656,"{""type"":""MultiPoint"",""coordinates"":[]}"
801,3514.3847256667846,0.32679738562091504,0.17252858211201164,0,0.0919806205198747,1,0.03828197945845007,25.946175098516758,80.32748745326023,"{""type"":""MultiPoint"",""coordinates"":[]}"
804,2332.38075793812,0.38826660751913056,0.3115515767656577,0,0.20027772286551787,1,0.12609515359875798,25.962704099744556,80.31275508260067,"{""type"":""MultiPoint"",""coordinates"":[]}"
805,2314.649001468689,0.40161921222596203,0.3143260359441558,0,0.21283259628562978,1,0.14517030317994578,26.04292365461643,80.24178817515522,"{""type"":""MultiPoint"",""coordinates"":[]}"
806,1959.0048494069633,0.3038929574362645,0.37549789085038543,0,0.15353597699980948,1,0.005561367766092142,26.044720285184667,79.91210646588337,"{""type"":""MultiPoint"",""coordinates"":[]}"
808,912.1951545584968,0.5503955090584333,0.6337519942860507,1,0.468125519764506,1,0.35770787008347615,26.01426739705302,80.12994792228234,"{""type"":""MultiPoint"",""coordinates"":[]}"
809,2153.4158910902465,0.3233644859813084,0.3407153348330691,0,0.15631283620292055,1,0.03337783711615488,26.002409635302637,80.1611194626413,"{""type"":""MultiPoint"",""coordinates"":[]}"
810,2908.0061898145955,0.420036210018105,0.23363315793005984,0,0.1963414431875425,1,0.17148030002586429,26.011572451200657,79.90914202544577,"{""type"":""MultiPoint"",""coordinates"":[]}"
811,3226.701101744629,0.4582657335883963,0.199219001191678,0,0.21534394355243947,1,0.22609390512628044,26.04669657880973,80.02457553945513,"{""type"":""MultiPoint"",""coordinates"":[]}"
813,1739.7126199461795,0.28766437069505324,0.41901175273224106,0,0.16760470109289644,0,0.0,25.97626866053476,80.38192535947788,"{""type"":""MultiPoint"",""coordinates"":[]}"
815,3176.7278762903193,0.4656252017300368,0.2042595197213763,0,0.22366826651429636,1,0.23660743104290974,26.037264268326478,80.2829310151679,"{""type"":""MultiPoint"",""coordinates"":[]}"
816,1889.5766721676048,0.4490137077900368,0.38876184904922634,0,0.2832307748682935,1,0.2128767254143383,26.037354099854888,80.11800032900355,"{""type"":""MultiPoint"",""coordinates"":[]}"
817,2743.519637254306,0.5239024390243903,0.253660170641122,0,0.29338044456306905,1,0.3198606271777004,25.99845704805251,80.2340626637118,"{""type"":""MultiPoint"",""coordinates"":[]}"
818,808.9499366462674,0.4532627865961199,0.6673270867568352,1,0.3982989374994083,1,0.21894683799445705,26.03385067024682,79.9829835418004,"{""type"":""MultiPoint"",""coordinates"":[]}"
821,1636.7040050051812,0.43286180631120785,0.4411580831823166,0,0.29034478153967624,1,0.18980258044458267,25.984802655733898,80.34455544365849,"{""type"":""MultiPoint"",""coordinates"":[]}"
823,771.0382610480494,0.30414962794127504,0.6800974851829104,0,0.2755958180228285,1,0.0059280399161072105,26.036276121513946,80.20935899339851,"{""type"":""MultiPoint"",""coordinates"":[]}"
826,943.6630754670864,0.45680688139044223,0.623858600699663,1,0.38394933861453,1,0.22400983055777465,26.031874376621758,80.05583691134248,"{""type"":""MultiPoint"",""coordinates"":[]}"
827,1458.2523787054147,0.4492379646802678,0.48233027132998013,0,0.32085036397222155,1,0.21319709240038257,26.03609645845712,80.05287247090489,"{""type"":""MultiPoint"",""coordinates"":[]}"
828,2364.7832881682834,0.45701357466063347,0.30654471533485655,0,0.2572009501287713,1,0.22430510665804784,26.04481011671308,80.23567963122322,"{""type"":""MultiPoint"",""coordinates"":[]}"
829,2039.8284241572867,0.42282485875706216,0.3606258761903968,0,0.24952880083935486,1,0.17546408393866025,26.010584304388125,79.95729172467458,"{""type"":""MultiPoint"",""coordinates"":[]}"
831,2627.8698597913863,0.4548704200178731,0.2687604195439583,0,0.24025024211861742,1,0.22124345716839017,26.048583040906383,80.13623612927118,"{""type"":""MultiPoint"",""coordinates"":[]}"
832,1944.8650338776724,0.3612448225680063,0.378162032826598,0,0.20376037533178748,1,0.08749260366858042,26.033581175661585,80.2640663942014,"{""type"":""MultiPoint"",""coordinates"":[]}"
834,1170.0427342623002,0.31762351932340754,0.5570939581853337,0,0.2379434569799114,1,0.02517645617629651,26.008518179234652,80.10578324113953,"{""type"":""MultiPoint"",""coordinates"":[]}"
836,2430.226326908669,0.4019755037534572,0.2966764394636499,0,0.20607815043128044,1,0.14567929107636746,26.046876241866556,80.09320682716186,"{""type"":""MultiPoint"",""coordinates"":[]}"
840,1808.7841220001906,0.431453272951832,0.40478789666450227,0,0.2745893926245141,1,0.1877903899311886,26.04112702404819,80.06508955876892,"{""type"":""MultiPoint"",""coordinates"":[]}"
844,1887.9883474216676,0.3080892506722872,0.38907071170910523,0,0.16256192811703113,1,0.011556072388981741,26.006811380194826,80.06077764540514,"{""type"":""MultiPoint"",""coordinates"":[]}"
845,1030.4368005850722,0.45234969808348646,0.5973701145625422,1,0.3695335013251482,1,0.21764242583355212,26.012291103427955,80.16507204989142,"{""type"":""MultiPoint"",""coordinates"":[]}"
847,635.6099432828282,0.36545792200175936,0.727744705430594,0,0.3472046724594599,1,0.09351131714537053,25.975011019136993,80.34734022103927,"{""type"":""MultiPoint"",""coordinates"":[]}"
848,2153.7177159507232,0.4338740318573725,0.340663920533496,0,0.25101473837686056,1,0.1912486169391036,26.001151993904873,80.24376446878028,"{""type"":""MultiPoint"",""coordinates"":[]}"
852,662.7216610312357,0.5165300185136207,0.7179460654481586,1,0.4727755849052241,1,0.309328597876601,26.0148962177519,80.17971458902257,"{""type"":""MultiPoint"",""coordinates"":[]}"
855,1892.828571212935,0.41560975609756096,0.388130255515083,0,0.25434617886108546,1,0.1651567944250871,26.001331656961696,80.25157981175212,"{""type"":""MultiPoint"",""coordinates"":[]}"
859,130.0,0.5493161774104214,0.9370674633774034,1,0.5885265659884654,1,0.3561659677291734,26.021903076968034,80.12141392708321,"{""type"":""MultiPoint"",""coordinates"":[]}"
860,201.24611797498108,0.47621863647883755,0.904273826544039,1,0.512754076170905,1,0.25174090925548226,26.0254065065761,80.09706958288358,"{""type"":""MultiPoint"",""coordinates"":[]}"
861,2916.0589843142748,0.46048472075869334,0.23269434930205818,0,0.2306360717997033,1,0.2292638867981334,25.958482017909194,80.30961097910625,"{""type"":""MultiPoint"",""coordinates"":[]}"
862,2090.861066642162,0.3758563666430428,0.3515404369210074,0,0.2056359176052968,1,0.1083662380614897,26.03196420815017,79.90599792195135,"{""type"":""MultiPoint"",""coordinates"":[]}"
866,1767.0880000724355,0.4625228519195612,0.41331552277658445,0,0.30463151075597195,1,0.23217550274223034,25.967285507693564,80.39324413205777,"{""type"":""MultiPoint"",""coordinates"":[]}"
867,1122.9425630903836,0.2598046434005792,0.5703692724310245,0,0.22814770897240982,0,0.0,26.036725279156006,80.2213065866773,"{""type"":""MultiPoint"",""coordinates"":[]}"
868,1494.0548852033517,0.5117188852345508,0.47377277843992627,1,0.3709824415770141,1,0.3024555503350726,26.038072752082183,80.00274647805102,"{""type"":""MultiPoint"",""coordinates"":[]}"
871,1200.0,0.45245683739668446,0.5488116360940265,1,0.35020194363476875,1,0.21779548199526355,26.034030333303647,80.02367722417101,"{""type"":""MultiPoint"",""coordinates"":[]}"
876,1325.0283015845362,0.3955144179423283,0.5155535244283181,0,0.2880909108647515,1,0.13644916848904043,26.011841945785893,80.09365598480392,"{""type"":""MultiPoint"",""coordinates"":[]}"
878,802.3091673413684,0.40968383816051296,0.6695465520740294,1,0.3618333392529086,1,0.1566911973721614,26.032143871206994,80.06616753710986,"{""type"":""MultiPoint"",""coordinates"":[]}"
879,170.0,0.35710646968925114,0.9185122844014574,1,0.4163533163513697,1,0.0815806709846445,26.024867517405628,80.01496356591505,"{""type"":""MultiPoint"",""coordinates"":[]}"
880,381.8376618407357,0.41100917431192663,0.8261996472945559,1,0.42563057975661667,1,0.15858453473132378,26.00986565216083,80.28850056992944,"{""type"":""MultiPoint"",""coordinates"":[]}"
881,312.5699921617557,0.369885742297975,0.8553153940969452,1,0.40202822246561387,1,0.09983677471139288,26.021004761683912,80.05996916164943,"{""type"":""MultiPoint"",""coordinates"":[]}"
886,1524.5327152934437,0.4306412664341293,0.4666077277756493,0,0.2986213194823706,1,0.18663038062018475,26.009685989104007,80.05790303649596,"{""type"":""MultiPoint"",""coordinates"":[]}"
887,1582.1820375671064,0.5253569670113245,0.4533499120983988,1,0.3745030794204949,1,0.3219385243018922,25.99333665093303,80.28005640625872,"{""type"":""MultiPoint"",""coordinates"":[]}"
891,3465.544690232691,0.6062484502851475,0.17679359706743158,0,0.33321611049995625,1,0.43749778612163936,26.007080874780062,79.93025243462257,"{""type"":""MultiPoint"",""coordinates"":[]}"
894,1933.1321734428818,0.43791854210121856,0.3803870139702934,0,0.2703706988177333,1,0.19702648871602654,25.963692246557088,80.31787547972014,"{""type"":""MultiPoint"",""coordinates"":[]}"
897,3376.818028854975,0.5743615423134703,0.1848133255485536,0,0.3090923664881102,1,0.3919450604478147,25.997738395825216,80.14000905346448,"{""type"":""MultiPoint"",""coordinates"":[]}"
901,400.24992192379,0.34258582907231555,0.8186284500876174,1,0.3639535192398889,1,0.060836898674736524,26.016423353734904,80.247627224502,"{""type"":""MultiPoint"",""coordinates"":[]}"
902,2555.503864211518,0.42340696270677675,0.2786630502822597,0,0.21724261671871253,1,0.17629566100968108,25.999984184035515,80.19830971540384,"{""type"":""MultiPoint"",""coordinates"":[]}"
903,3464.823227814083,0.4714138993495378,0.17685738353969288,0,0.21766915285833816,1,0.24487699907076835,25.981478889182654,80.40132896961485,"{""type"":""MultiPoint"",""coordinates"":[]}"
904,2553.918557824427,0.5079785428125212,0.2788840210039935,0,0.2898209308123299,1,0.29711220401788746,26.045528768940375,80.12644449267428,"{""type"":""MultiPoint"",""coordinates"":[]}"
906,1866.7619023324855,0.6013798390187811,0.39322199604348007,1,0.4156143747192045,1,0.43054262716968733,25.938359755544916,80.37545748943221,"{""type"":""MultiPoint"",""coordinates"":[]}"
907,781.6009211867653,0.5413478153542335,0.6765151340005363,1,0.47747560961812896,1,0.3447825933631907,26.023340381422624,79.94300851165707,"{""type"":""MultiPoint"",""coordinates"":[]}"
909,447.21359549995793,0.3290218270008084,0.7996294886770354,0,0.34472764718579285,1,0.04145975285829773,25.99692991206951,80.29299214635004,"{""type"":""MultiPoint"",""coordinates"":[]}"
911,3092.3130501293044,0.5467059980334317,0.2130653132999489,0,0.2966884093486353,1,0.35243714004775956,25.975011019136993,80.28409882503726,"{""type"":""MultiPoint"",""coordinates"":[]}"
913,1103.675676999362,0.2625794634198901,0.5758904435773148,0,0.23035617743092593,0,0.0,26.009596157575594,80.10452559974176,"{""type"":""MultiPoint"",""coordinates"":[]}"
917,613.9218191268332,0.43161870903232974,0.7356793583724829,1,0.40708777966241866,1,0.1880267271890425,25.970968600358457,80.36593534742055,"{""type"":""MultiPoint"",""coordinates"":[]}"
919,117.04699910719626,0.4021978021978022,0.9431560763924769,1,0.46486054672653554,1,0.1459968602825746,26.031604882036522,79.94193053331612,"{""type"":""MultiPoint"",""coordinates"":[]}"
920,2124.335190124195,0.4685185185185185,0.34570564774442714,0,0.2827267035422153,1,0.24074074074074076,25.965399045596914,80.39908318140455,"{""type"":""MultiPoint"",""coordinates"":[]}"
922,370.0,0.3796347438752784,0.8311042838521256,1,0.4007000654339461,1,0.1137639198218263,26.026214990331805,80.04918937824,"{""type"":""MultiPoint"",""coordinates"":[]}"
925,1737.728402253931,0.5283307810107197,0.4194276642794048,1,0.3634831637209503,1,0.32618683001531396,25.975909334421114,80.38255418017675,"{""type"":""MultiPoint"",""coordinates"":[]}"
928,304.138126514911,0.5040155755658311,0.8589289582608648,1,0.5184420766464869,1,0.2914508222369016,25.97114826341528,80.35138263981781,"{""type"":""MultiPoint"",""coordinates"":[]}"
930,2108.293148497144,0.45930576945859497,0.3484897105266473,0,0.27594368660374036,1,0.2275796706551357,25.94815139214182,80.35524539553953,"{""type"":""MultiPoint"",""coordinates"":[]}"
932,701.78344238091,0.39555555555555555,0.7040599845054349,1,0.36352875570693594,1,0.13650793650793652,26.02729296867275,80.1791755998521,"{""type"":""MultiPoint"",""coordinates"":[]}"
933,2033.7649815059754,0.4898152714031027,0.36172085234241125,0,0.3073871449967669,1,0.27116467343300393,26.04516944282673,80.08440333737748,"{""type"":""MultiPoint"",""coordinates"":[]}"
934,2289.8034850178738,0.5081429112485797,0.31825518721037965,0,0.30571028452579163,1,0.29734701606939956,26.043193149201667,80.10308829528718,"{""type"":""MultiPoint"",""coordinates"":[]}"
936,1856.906028855526,0.467695274831244,0.39516455162850395,0,0.30180462764961075,1,0.2395646783303486,26.003757108228818,80.17728913775545,"{""type"":""MultiPoint"",""coordinates"":[]}"
938,1667.6930173146375,0.37412338652302063,0.43437524064631944,0,0.23728442756397405,1,0.10589055217574378,26.01300975565525,79.96690369821465,"{""type"":""MultiPoint"",""coordinates"":[]}"
940,2822.4280327406045,0.46519641626464503,0.24384706905175468,0,0.2391357558475405,1,0.23599488037806435,25.995043449972858,80.24511194170647,"{""type"":""MultiPoint"",""coordinates"":[]}"
943,2363.810483097154,0.6062966829973495,0.30669385572985214,1,0.385217556289669,1,0.4375666899962136,26.00393677128564,80.14962102700456,"{""type"":""MultiPoint"",""coordinates"":[]}"
945,875.5569655939013,0.3600062241067435,0.6454687494539645,0,0.3096214061587945,1,0.08572317729534787,26.018040321246318,80.22202523890459,"{""type"":""MultiPoint"",""coordinates"":[]}"
947,1072.0074626605917,0.3725707380928405,0.5850817304544476,0,0.29623618197564233,1,0.1036724829897722,26.035737132343474,80.07380321702487,"{""type"":""MultiPoint"",""coordinates"":[]}"
948,89.44271909999159,0.35653050932929903,0.9562638985171494,1,0.43096028168911615,1,0.0807578704704272,26.030257409110344,79.93663047313983,"{""type"":""MultiPoint"",""coordinates"":[]}"
949,1177.115117564973,0.37175621570856604,0.5551274462122113,0,0.283556306235084,1,0.1025088795836658,26.0126504295416,80.05664539509819,"{""type"":""MultiPoint"",""coordinates"":[]}"
952,843.4453153583818,0.4522386401510944,0.6559159274152178,1,0.39285663395273945,1,0.21748377164442056,26.03061673522399,80.0535911231322,"{""type"":""MultiPoint"",""coordinates"":[]}"
953,2191.4607000811125,0.3496235961989387,0.33429536513497105,0,0.17625265708165017,1,0.07089085171276956,26.01633352220649,79.91354377033795,"{""type"":""MultiPoint"",""coordinates"":[]}"
957,136.01470508735443,0.5859413810233483,0.9342536044115286,1,0.6187940540703385,1,0.4084876871762118,25.960278648477434,80.37572698401745,"{""type"":""MultiPoint"",""coordinates"":[]}"
958,1147.3883387938017,0.4882887495200307,0.5634401460144138,1,0.38676641513722043,1,0.2689839278857582,25.983814508921366,80.33790791055601,"{""type"":""MultiPoint"",""coordinates"":[]}"
959,41.23105625617661,0.4720210664911126,0.9795955191004533,1,0.539284836061135,1,0.24574438070158944,26.03097606133764,79.9416610387309,"{""type"":""MultiPoint"",""coordinates"":[]}"
961,1417.603611733548,0.430068520757759,0.49223363571420603,0,0.308380757792333,1,0.18581217251108428,25.977795796517764,80.36836079868766,"{""type"":""MultiPoint"",""coordinates"":[]}"
963,996.0923651951158,0.42638054070644804,0.6077168683108428,1,0.35141292507272115,1,0.18054362958064007,26.034479490945706,80.07003029283158,"{""type"":""MultiPoint"",""coordinates"":[]}"
964,2033.2486321156102,0.3898376554923044,0.3618142515693456,0,0.22172940533542773,1,0.1283395078461492,25.97519068219382,80.38875255563718,"{""type"":""MultiPoint"",""coordinates"":[]}"
966,963.3794683301072,0.23970694458776184,0.6177386952465409,0,0.24709547809861637,0,0.0,25.946534424630403,80.40429341005245,"{""type"":""MultiPoint"",""coordinates"":[]}"
969,2052.924742897313,0.37812089356110384,0.3582721551606673,0,0.2102696279737845,1,0.11160127651586266,26.011482619672247,79.9469610989072,"{""type"":""MultiPoint"",""coordinates"":[]}"
970,1622.374802565671,0.47232472324723246,0.4443301546678833,0,0.3254389675076383,1,0.24617817606747497,26.017321669019022,79.92782698335546,"{""type"":""MultiPoint"",""coordinates"":[]}"
971,2710.608787708031,0.43838889520992147,0.25786878882965525,0,0.22176656856893767,1,0.19769842172845928,25.969531295903863,80.2948786084467,"{""type"":""MultiPoint"",""coordinates"":[]}"
972,1639.176622576103,0.5033394049787493,0.4406130125755177,1,0.3505361235834208,1,0.2904848642553562,25.96791432839245,80.31616868068032,"{""type"":""MultiPoint"",""coordinates"":[]}"
973,1550.0322577288512,0.5022851509991935,0.4606963504300652,1,0.3576658124570491,1,0.288978787141705,26.041216855576604,80.19669274789243,"{""type"":""MultiPoint"",""coordinates"":[]}"
977,1654.6298679765212,0.5445723313021891,0.4372216807134754,1,0.384522099115838,1,0.349389044717413,25.96288376280138,80.39557975179649,"{""type"":""MultiPoint"",""coordinates"":[]}"
978,1986.454127333425,0.4720965309200603,0.37037952209216635,0,0.2956631210540611,1,0.24585218702865763,26.003757108228818,80.16623985976078,"{""type"":""MultiPoint"",""coordinates"":[]}"
979,1910.0,0.36403145119555724,0.3848121445529786,0,0.2088089588459548,1,0.09147350170793894,26.040408371820895,80.02241958277324,"{""type"":""MultiPoint"",""coordinates"":[]}"
980,910.0,0.44084893009153986,0.6344479679482282,1,0.37450684154346836,1,0.2012127572736284,26.031515050508112,80.01774834329582,"{""type"":""MultiPoint"",""coordinates"":[]}"
982,747.3285756613352,0.43789403827010287,0.688207912823253,1,0.3934780550751037,1,0.19699148324300414,25.960009153892198,80.35829966750553,"{""type"":""MultiPoint"",""coordinates"":[]}"
986,2397.540406333124,0.41746641074856045,0.3015648474567587,0,0.22131143391004104,1,0.16780915821222925,26.04993051383256,79.96537656223165,"{""type"":""MultiPoint"",""coordinates"":[]}"
987,446.5422712353222,0.49516488966030253,0.7998979390680638,1,0.48724336676462776,1,0.27880698522900366,26.01076396744495,80.28832090687261,"{""type"":""MultiPoint"",""coordinates"":[]}"
988,320.1562118716424,0.46488602348606956,0.8520772340773197,1,0.4821617709047018,1,0.23555146212295655,26.018040321246318,80.24394413183711,"{""type"":""MultiPoint"",""coordinates"":[]}"
989,3479.425239892359,0.4506458688764319,0.17557084892774472,0,0.19935337003661094,1,0.2152083841091884,26.00609272796753,79.9402237342763,"{""type"":""MultiPoint"",""coordinates"":[]}"
990,1752.6266002774237,0.4266777133388567,0.4163149140658148,0,0.2751068627739174,1,0.18096816191265241,26.040049045707246,80.0063397391875,"{""type"":""MultiPoint"",""coordinates"":[]}"
991,645.3681120105022,0.44204343971631205,0.7242026256971189,1,0.41143257003568645,1,0.20291919959473154,26.018399647359967,80.13677511844165,"{""type"":""MultiPoint"",""coordinates"":[]}"
992,1529.477034806342,0.4262988661364021,0.4654556236085368,0,0.2944384204174737,1,0.18042695162343161,26.037264268326478,80.01406525063092,"{""type"":""MultiPoint"",""coordinates"":[]}"
1000,437.3785545725808,0.37071751777634127,0.8035713672416855,1,0.3820435621335382,1,0.10102502539477326,26.028909936184164,80.1385717490099,"{""type"":""MultiPoint"",""coordinates"":[]}"
1001,1011.3851887386921,0.5638571095026851,0.6030877355770972,1,0.4673983309474261,1,0.3769387278609787,25.975370345250642,80.36234208628407,"{""type"":""MultiPoint"",""coordinates"":[]}"
1002,1164.1735265844177,0.5160349854227405,0.5587312094205686,1,0.4086653284162908,1,0.3086214077467722,26.037713425968537,80.21870147235336,"{""type"":""MultiPoint"",""coordinates"":[]}"
1003,2016.7548190099856,0.4832618025751073,0.3648104375431529,0,0.30300572008163884,1,0.2618025751072962,26.04067786640613,80.10281880070194,"{""type"":""MultiPoint"",""coordinates"":[]}"
1005,2604.400122868988,0.3892464189329458,0.2719328654268312,0,0.18527007668468604,1,0.1274948841899226,25.944378467948518,80.35183179745987,"{""type"":""MultiPoint"",""coordinates"":[]}"
1007,1270.0,0.39671478347436534,0.5299354883175685,0,0.2948725811621977,1,0.13816397639195052,26.01166228272907,80.03203155631331,"{""type"":""MultiPoint"",""coordinates"":[]}"
1008,2337.733945512192,0.422205718529521,0.31071879475770126,0,0.22903527664266995,1,0.17457959789931574,26.004475760456113,80.1438718091862,"{""type"":""MultiPoint"",""coordinates"":[]}"
1009,2021.9297712828702,0.6418055724540699,0.3638677193979976,1,0.43852329271983037,1,0.4882936749343856,25.975011019136993,80.3888423871656,"{""type"":""MultiPoint"",""coordinates"":[]}"
1011,785.87530817554,0.3286331589720264,0.6750708341811329,0,0.2945710413627615,1,0.04090451281718057,26.035737132343474,80.21223360230769,"{""type"":""MultiPoint"",""coordinates"":[]}"
1013,2546.9197081965503,0.5171455050973123,0.2798616642641651,0,0.2980693843605052,1,0.31020786442473186,26.004835086569763,80.21259292842134,"{""type"":""MultiPoint"",""coordinates"":[]}"
1014,2393.846277437213,0.475854729280298,0.3021223718985305,0,0.2715815738568105,1,0.2512210418289971,26.002589298359464,80.2010046612562,"{""type"":""MultiPoint"",""coordinates"":[]}"
1020,2756.0116110060203,0.36065880591428046,0.25208075019878584,0,0.15282556229175473,1,0.08665543702040067,26.051188155230328,80.22166591279095,"{""type"":""MultiPoint"",""coordinates"":[]}"
1024,2102.974084481309,0.2752091589608102,0.349417763612648,0,0.1397671054450592,0,0.0,26.051188155230328,79.92198793400868,"{""type"":""MultiPoint"",""coordinates"":[]}"
1027,2333.430950339007,0.5879930034418552,0.3113880251603771,1,0.3714063558714553,1,0.4114185763455075,26.04624742116767,79.99681759717583,"{""type"":""MultiPoint"",""coordinates"":[]}"
1028,2494.6743274423616,0.3761126060856965,0.2872687288888846,0,0.1801468682004366,1,0.1087322944081379,25.945276783232636,80.35201146051669,"{""type"":""MultiPoint"",""coordinates"":[]}"
1032,2427.8591392418134,0.46997618152187537,0.29702779175610844,0,0.26450498657833654,1,0.242823116459822,25.98956372673973,80.35650303693728,"{""type"":""MultiPoint"",""coordinates"":[]}"
1034,2757.480734293533,0.33640552995391704,0.2518956493408788,0,0.13196299969685188,1,0.05200789993416721,25.976538155119997,80.28706326547486,"{""type"":""MultiPoint"",""coordinates"":[]}"
1036,253.17977802344328,0.4744904582630144,0.8810949452299105,1,0.5020012280316908,1,0.24927208323287772,26.022801392252152,80.06832349379175,"{""type"":""MultiPoint"",""coordinates"":[]}"
1039,465.72524088780074,0.49604916593503073,0.7922624067061634,1,0.4849471049124917,1,0.2800702370500439,26.017950489717908,80.12806146018569,"{""type"":""MultiPoint"",""coordinates"":[]}"
1042,2601.61488310626,0.40868366643694004,0.27231182835602924,0,0.20208215971693178,1,0.15526238062420009,25.986689117830547,80.37554732096062,"{""type"":""MultiPoint"",""coordinates"":[]}"
1043,1860.0,0.3912714620679222,0.3945537103716011,0,0.2360541659211452,1,0.13038780295417457,26.00618255949594,80.04469780181941,"{""type"":""MultiPoint"",""coordinates"":[]}"
1048,1426.8847185389575,0.3465916700147314,0.48995469111283335,0,0.23591759360061743,1,0.06655952859247345,26.01067413591654,80.01226862006268,"{""type"":""MultiPoint"",""coordinates"":[]}"
